Type,SKU,Name,Published,Is featured?,Visibility in catalog,Short description,Description,Tax status,In stock?,Stock,Backorders allowed?,Sold individually?,Regular price,Sale price,Categories,Images,Weight (kg),Manage stock?,Stock status
simple,,Black Bull – RED RAGE,1,0,visible,"INSANE PRE-WORKOUT

• Insane energy and focus

• Roadmap vascularity & pump

• Creatine for muscle size & strength

Available at Elvare Group with fast, reliable delivery across South Africa.","RED RAGE is a highly powerful energy and pump-promoting pre-workout formula with fthis goals, to supercharge energy levels, maximise muscle pump, sharpen mental concentration and increase blood flow. You’re motivated, every workout, every rep, but looking for some extra fire, light up with red and rage on the weights.

Available at Elvare Group with fast, reliable delivery across South Africa.",taxable,1,,0,0,210.00,,"Pre Workout, Black Bull",https://www.psychoskull.co.za/wp-content/uploads/2023/04/Psycho-Skull-Black-Bull-Red-Rage.png,,0,instock
simple,,Black Bull – CUTS BURNER,1,0,visible,"HARDCORE WEIGHT LOSS

• Burn fat fast

• Absorb less fat

• Suppress hunger & cravings

Available at Elvare Group with fast, reliable delivery across South Africa.","CUTS BURNER is high in powerful thermogenic weight-loss ingredients, a fat-burning formula with fthis goals, to cut fat fast, increase metabolism, reduce the amount of fat you absorb and suppress hunger and cravings. Let’s get shredded, all the muscle in the world means little if it is covered by layers of body fat. EXTREME FAT LOSS FORMULA | GYM JUNKIE CERTIFIED
INSTRUCTIONS

Take 2 capsules of CUTS BURNER with 250ml of water or ythis favourite beverage, using a Black Bull Shaker. Drink before breakfast and before lunch, and make sure you drink lots of water throughout the day. For best results, use 2 servings per day.

Available at Elvare Group with fast, reliable delivery across South Africa.",taxable,1,,0,0,160.00,,"Fat Burners, Black Bull",https://www.psychoskull.co.za/wp-content/uploads/2023/04/Psycho-Skull-Black-Bull-Cuts-Fatburner.png,,0,instock
simple,,Black Bull – BCAA AMINOS,1,0,visible,"BUILD BACK BETTER

• Increase muscle recovery

• Decrease muscle soreness

• Increase fat-burning efforts

Available at Elvare Group with fast, reliable delivery across South Africa.","BCAA is high in branched-chain amino acids, a muscle recovery formula with three goals, to increase muscle growth, reduce muscle soreness after training and work alongside HUGE or WHEY to get you the physique you are after! If the gym is ythis club, BCAA is your cocktail.

Available at Elvare Group with fast, reliable delivery across South Africa.",taxable,0,,0,0,180.00,,"Aminos, Health & Recovery, Black Bull",https://www.psychoskull.co.za/wp-content/uploads/2023/04/Psycho-Skull-Black-Bull-BCAA-Aminos.png,,0,outofstock
simple,,SSA – Whey Extreme 908g – Bag,1,0,visible,"- Superior muscular development and hypertrophy

- Enhanced and rapid muscle recovery

- Increased energy and stamina in the gym

- Strength increases by the week

- An extreme boost in protein synthesis

Available at Elvare Group with fast, reliable delivery across South Africa.","Whey Extreme is an extremely potent blend of whey protein infused with creatine to give you that extra boost in muscle growth and strength development. As a combined product, its benefits include:

- Superior muscular development and hypertrophy

- Enhanced and rapid muscle recovery

- Increased energy and stamina in the gym

- Strength increases by the week

- An extreme boost in protein synthesis

This supplement is best taken after training when the benefits of creatine uptake are most pronounced. In addition, there is no need to take in extra carbohydrates. DIRECTIONS

- Take 2 Rounded scoops (32g)

- Consume with 200ml water or milk 1-3 times daily

Disclaimer
Seek advice from a health care professional before use if you have any pre-existing medical condition. Do not use if you are pregnant or nursing, or if you are being treated for heart disease or high blood pressure. Should not be used in conjunction with any prescription medication, including MAO inhibitors, stimulants or anti-depressants. Discontinue use and consult ythis doctor if any adverse reactions occur. KEEP OUT OF REACH OF CHILDREN.

Available at Elvare Group with fast, reliable delivery across South Africa.",taxable,1,,0,0,350.00,,"SSA, Accessories, Protein","https://www.psychoskull.co.za/wp-content/uploads/2023/04/Psycho-Skull-SSA-Whey-Extreme-908g-Bag.png, https://www.psychoskull.co.za/wp-content/uploads/2019/11/SSA_Whey_Extreme_905g_Nutrifacts.png",,0,instock
simple,,TNT – B-909 – Omega3,1,0,visible,"Features anti-inflammatory properties. Improves cell integrity. Improves post exercise recovery/reduces soreness. Assists in joint function and health. Improves oxygen delivery to the Heart.

Available at Elvare Group with fast, reliable delivery across South Africa.","B-909 – Omega3 by TNT. A premium supplement formulated for optimal results. Available at Elvare Group with fast, reliable delivery across South Africa.",taxable,1,,0,0,165.00,,"Health & Recovery, TNT Mercury",https://www.psychoskull.co.za/wp-content/uploads/2023/03/Psycho-Skull-TNT-B-909-Omega-3.png,,0,instock
simple,,Nutritech – Marine Collagen,1,0,visible,"Bolsters skin, hair, nails, joints & bones

400 mg Fish hydrolyzed collagen peptides

Available at Elvare Group with fast, reliable delivery across South Africa.","Fish Collagen Peptides

1. BUILDS BONE STRENGTH

2. MAY HELP SLOW AGEING

3. HIGH LEVELS OF GLYCINE WHICH Aids in SUPPORT BLOOD SUGAR LEVELS

4. MAY HELP LOWER CHOLESTEROL LEVELS

5. MAY HELP IMPROVE WOUND HEALING & REDUCES SCARS

6. MAY REDUCE INFLAMMATION

7. ANTIBACTERIAL EFFECTS

Available at Elvare Group with fast, reliable delivery across South Africa.",taxable,1,,0,0,125.00,,"Health & Recovery, Vitatech",https://www.psychoskull.co.za/wp-content/uploads/2023/02/Psycho-Skull-Vitatech-New-Marine-Collagen.png,,0,instock
simple,,Healthy U – Ultra Man 20mg,1,0,visible,"Fast Acting

Longer Lasting

Increase Libido

Always Ready

Treat Erectile Dysfunction

Available at Elvare Group with fast, reliable delivery across South Africa.","Ultra Man 20mg by Healthy U. A premium supplement formulated for optimal results. Available at Elvare Group with fast, reliable delivery across South Africa.",taxable,1,,0,0,390.00,,"Healthy U Nutrition, Performance, Health & Recovery",https://www.psychoskull.co.za/wp-content/uploads/2023/01/Psycho-Skull-Healthy-U-Ultra-Man.png,,0,instock
simple,,Healthy U – Daily Man 5mg,1,0,visible,"– Increased Muscle Pumps

– Lasting Sensitivity","DAILY MAN is formulated specifically to be taken once every 24 hours. To Establish a routine so you are ALWAYS READY, it should be taken at the same time every day.

Available at Elvare Group with fast, reliable delivery across South Africa.",taxable,1,,0,0,285.00,,"Healthy U Nutrition, Health & Recovery",https://www.psychoskull.co.za/wp-content/uploads/2023/01/Psycho-Skull-Healthy-U-Daily-Man.png,,0,instock
simple,,NPL – Hydrade Energy Drink 500ml,1,0,visible,"Hydrade is the next generation isotonic sports drink, designed for the weekend warrior, professional athlete, and everyone in between!

Available at Elvare Group with fast, reliable delivery across South Africa.","HYDRATING SPORTS DRINK

Hydrade is the next generation isotonic sports drink, designed for the weekend warrior, professional athlete, and everyone in between! Hydrade has been formulated with B-vitamins, coconut water, and electrolytes to give you natural energy, leaving you feeling hydrated and refreshed. Now available in 5 delicious flavours, Hydrade is suitable for sports and endurance events, or as an every day refreshment. Ythis potential is now! Features and benefits:

Source of vitamins to boost overall health and energy. Source of minerals to bolster optimal hydration. 9 grams of fast acting carbohydrates for rapid glycogen replenishment. 14 added vitamins and minerals.

Available at Elvare Group with fast, reliable delivery across South Africa.",taxable,1,,0,0,20.00,,"NPL, Aminos",https://www.psychoskull.co.za/wp-content/uploads/2022/10/Psycho-Skull-NPL-Hustle-Hydrade-Single-Satsuma-Naartjie.png,,0,instock
simple,,Nutritech – Endurade Energy+,1,0,visible,"POWDERED ENERGY DRINK

SUGAR-FREE

NOOTROPIC FORMULA

WITH VITAMIN FORMULA

50MG CAFFEINE

Available at Elvare Group with fast, reliable delivery across South Africa.","Endurade Energy+ by Nutritech. A premium supplement formulated for optimal results. Available at Elvare Group with fast, reliable delivery across South Africa.",taxable,1,,0,0,95.00,,"Nutritech, Health & Recovery",https://www.psychoskull.co.za/wp-content/uploads/2022/09/Psycho-Skull-Nutritech-ENDURADE-ENERGY-.png,,0,instock
simple,,Healthy U – SD Size,1,0,visible,"RAPID SIZE INCREASE

MASSIVE PUMPS

MONSTER STRENGTH

LEAN MUSCLE GAINS

Available at Elvare Group with fast, reliable delivery across South Africa.","Superdrol Size is a prohormone supplement that works to help athletes reduce excess bodyfat while helping build lean muscle mass. This performance enhancing product is extremely potent and is legendary among the bodybuilding community. It has a high oral bioavailability and in no time, you will see its effects on the body.

Available at Elvare Group with fast, reliable delivery across South Africa.",taxable,0,,0,0,285.00,,"Healthy U Nutrition, Performance, Health & Recovery",https://www.psychoskull.co.za/wp-content/uploads/2022/09/Psycho-Skull-Healthy-U-Superdrol.png,,0,outofstock
simple,,Healthy U – Keto DHEA,1,0,visible,"Supports Healthy DHEA Levels

Promotes Optimal Hormone Levels

Aids in Boost Stamina

Available at Elvare Group with fast, reliable delivery across South Africa.","Keto DHEA 7-keto-DHEA is formed from dehydroepiandrosterone (DHEA) in the body. DHEA is a “parent hormone” produced by glands near the kidneys. But unlike DHEA, 7-keto-DHEA is not converted to steroid hormones such as androgen and estrogen. Taking 7-keto-DHEA by mouth or applying it to the skin does not increase the level of steroid hormones in the blood.

Available at Elvare Group with fast, reliable delivery across South Africa.",taxable,1,,0,0,580.00,,"Healthy U Nutrition, Health & Recovery",https://www.psychoskull.co.za/wp-content/uploads/2022/09/Psycho-Skull-Healthy-U-Keto-DHEA.png,,0,instock
simple,,Healthy U – Water Less,1,0,visible,"Rapid Water Loss

Reduces Bloating

Bolsters Weight Loss

Define Muscle

Reduce Blood Pressure

Available at Elvare Group with fast, reliable delivery across South Africa.","Water Less works to increase the amount of water and salt expelled from the body as urine.

Available at Elvare Group with fast, reliable delivery across South Africa.",taxable,1,,0,0,350.00,,"Healthy U Nutrition, Health & Recovery, Fat Burners",https://www.psychoskull.co.za/wp-content/uploads/2022/09/Psycho-Skull-Healthy-U-Water-Less.png,,0,instock
simple,,TNT – B-167 – Creatine HCL – 120 Tabs,1,0,visible,"• Increae ATP Muscle Resynthesis

• Increase Phosphocreatine Levels

• Cellular Solubility & Absorption

Available at Elvare Group with fast, reliable delivery across South Africa.","Creatine HCL is a nitrogenous organic acid that aids the supply of energy to cells throughout the body, particularly muscle cells. Creatine is formed from three amino acids: L-Arginine, Glycine and L-Methionine. The body’s creatine store is converted for use every day by the liver, kidneys and pancreas. Creatine HCL is created by attaching hydrochloride to the creatine molecule. The benefits of Creatine are well documented and this performance aid supplement boasts a high number of clinical trials to validate its claims. Of the various forms of creatine, monohydrate is the most common. Creatine HCL however enjoys a substantial following by coaches and athletes alike. The preference stems from several noticeable differences. The bonding of creatine with hydrochloric acid improves water solubility and hence absorption into the muscle cell. This means a lower dose will give a better muscle cell creatine concentration. Since it is easily dissolved it will also reduce the propensity to retain water.

Available at Elvare Group with fast, reliable delivery across South Africa.",taxable,1,,0,0,295.00,,"Creatine, Health & Recovery, TNT Mercury",https://www.psychoskull.co.za/wp-content/uploads/2022/08/Psycho-Skull-TNT-Creatine-HCL-B-167.png,,0,instock
